,firm_name,firm_address1,firm_address2,firm_city,firm_state,firm_zip,expire_date,create_date,firm_phone,firm_type,Firm_num,GregsNotes,www,domain
2861,BORN SOLUTIONS,4502 MASTERS DR,,LEAGUE CITY,TX,77573,7/31/2020,7/11/2003,2813345923,SP,6858,,www.,buildzoom.com
2862,"Campbell & Associates, Inc.",1401 Carter St #100,,Chattanooga,TN,37402,7/31/2020,7/11/2003,423 267 9718,NS,6859,,www.,caengrs.com
2863,DOMINION INTERESTS INC,"2402 Commonwealth St., Ste. 200",,HOUSTON,TX,77006-2571,7/31/2020,7/11/2003,7136267155,NS,6861,,www.,dominioninterests.com
2864,FERGUSON CONSULTING INC,10200 Grogans Mill Rd,Suite #420,The Woodlands,TX,77380,7/31/2020,7/11/2003,2812529232,NS,6864,,www.,fci-engr.com
2865,GERALD ROBERDS PROFESSIONAL ENGINEER,455 E PACES FERRY RD STE 300,,ATLANTA,GA,30305,7/31/2020,7/11/2003,404 237 8632,NS,6866,,www.,manta.com
2866,JAG Engineering Inc,"9100 Southwest Freeway, Suite 130",,Houston,TX,77074,7/31/2020,7/11/2003,7139777550,NS,6867,,www.,jag-engineering.net
2867,"SW Associates Consulting Engineers, Inc.",1700 Pacific Ave,Ste 2100,Dallas,TX,75201-4608,7/31/2020,7/11/2003,2143970211,NS,6872,,www.,swaengineers.com
2868,MEP ASSOCIATES DESIGN GROUP INC,PO Box 3068,,Flint,TX,75762,7/31/2020,7/11/2003,9035973444,NS,6873,,www.,facebook.com
2869,RAGLAND ADERMAN & ASSOCIATES INC,3888 GOVERNMENT ST STE 100,,BATON ROUGE,LA,70806,7/31/2020,7/11/2003,2253434129,NS,6879,,www.,raaengineers.com
2870,"RJ HAECHTEN, PE, PLLC",3033 GLEN IRIS DRIVE,,LEAGUE CITY,TX,77573,7/31/2020,7/11/2003,281-731-7436,SP,6881,,www.,start.cortera.com
2871,SRP ENGINEERS,7256 ROUNDROCK RD,,DALLAS,TX,75248,7/31/2020,7/11/2003,9729807285,SP,6882,,www.,linkedin.com
2872,TEXAS WORLD OPERATIONS INC,8526 Fulshear Run Trace,,Richmond,TX,77406,7/31/2020,7/11/2003,2817822924,NS,6885,,www.,texasworld.net
2873,Acock Engineering & Associates LP,520 Starr St.,,Corpus Christi,TX,78401,7/31/2020,7/18/2003,210-826-2553,SP,6890,,www.,aeaicc.com
2874,Hammer Engineering Services Corp,5905 Aylford Ct,,Austin,TX,78739,7/31/2020,7/18/2003,512-351-3827,SP,6900,,www.,hes-corp.com
2875,MAYSE & ASSOCIATES INC,14881 QUORUM DR STE 800,,DALLAS,TX,75254,7/31/2020,7/18/2003,9723860338,NS,6908,,www.,linkedin.com
2876,REDUS ENGINEERING,612 INGRAM RD,,DEVINE,TX,78016,7/31/2020,7/18/2003,830 931 1280,SP,6915,,www.,linkedin.com
2877,THERMAL ENVIRONMENTAL SYSTEMS INC DBA TES ENGINEERING,25760 FIRST STREET,,WESTLAKE,OH,44145,7/31/2020,7/18/2003,4408712410,NS,6923,,www.,tesengineering.com
2878,G4S Secure Integration LLC,1200 Landmark Center Ste 1300,,Omaha,NE,68102,7/31/2020,7/25/2003,402-233-7700,NS,6925,,www.,g4s.com
2879,CARVAJAL CONSULTING ENGINEERS,6808 Skillman Street,#8311,Dallas,TX,75231,7/31/2020,7/25/2003,2149070073,SP,6927,,www.,manta.com
2880,Eaton Corporation DBA Eaton Electrical Services & Systems,130 Commonwealth Drive,,Warrendale,PA,15086,7/31/2020,7/25/2003,724 779 5898,NS,6930,,www.,eaton.com
2881,Encore Services LLC,14 Outervale  Place,,The Woodlands,TX,77381,7/31/2020,7/25/2003,281 733 0656,SP,6931,,www.,opencorporates.com
2882,Entech Civil Engineers Inc,15021 Katy Freeway,Ste 500,Houston,TX,77094,7/31/2020,7/25/2003,2819450069,NS,6932,,www.,entechcivilengineers.com
2883,METROPOLITAN INFRASTRUCTURE PLLC,2218 LORETTA LANE,,ROWLETT,TX,75088,7/31/2020,7/25/2003,214-341-1501,NS,6939,,www.,porch.com
2884,Mitchell A Thornton PE,10118 Woodlake Dr,,Dallas,TX,75243,7/31/2020,7/25/2003,214 575 6184,SP,6940,,www.,smu.edu
2885,Timothy Prince DBA Prince Environmental,P O Box 5058,,Austin,TX,78763-5058,7/31/2020,7/25/2003,5125420084,SP,6941,,www.,prince-env.com
2886,REM ENGINEERING,6218 STABLE DOWNS,,San Antonio,TX,78249,7/31/2020,7/25/2003,210 320 1199,NS,6944,,www.,remengineeringcorp.com
2887,Sachs Electric Company,P O Box 96,,St. Louis,MO,63166,7/31/2020,7/25/2003,6365322000,NS,6946,,www.,sachsco.com
2888,"Smith/Roberts & Associates, Inc.",6501 Bluff Road,,Indianpolis,IN,46217,7/31/2020,7/25/2003,317 951 1043,NS,6947,,www.,sraeng.com
2889,THOMAS W ZADICK PE,4904 MELROSE PARK DR,,COLLEYVILLE,TX,76034,7/31/2020,7/25/2003,8176841104,SP,6948,,www.,mapquest.com
2890,ACIES ENGINEERING,3371 OLCOTT STREET,,SANTA CLARA,CA,95054,8/31/2020,8/1/2003,4085225255,NS,6950,,www.,acies.net
2891,Charles W Fiedler PE,1057 Joshua Dr SE,,Rio Rancho,TX,87124,8/31/2020,8/1/2003,9723174932,SP,6952,,www.,ocdimage.emnrd.state.nm.us
2892,"DNV GL USA, Inc.",1400 Ravello Drive,,Katy,TX,77449,8/31/2020,8/1/2003,281-396-1694,NS,6955,,www.,dnvgl.us
2893,ELECTRONIC TRANSACTION CONSULTANTS CORPORATION,1705 N PLANO RD,,RICHARDSON,TX,75081,8/31/2019,8/1/2003,214-615-2302,NS,6957,,www.,etcc.com
2894,"Essco International, Inc.",1000 Newman St.,,El Paso,TX,79902,8/31/2020,8/1/2003,915-533-1102,NS,6959,,www.,bbb.org
2895,GAUSMAN & MOORE ASSOCIATES INC,1700 W HWY 36,700 ROSEDALE TOWERS,ROSEVILLE,MN,55113,8/31/2020,8/1/2003,6516399606,NS,6960,,www.,gausman.com
2896,H R ENGINEERING INC,1541 EAST MARKET ST.,,YORK,PA,17403,8/31/2020,8/1/2003,717 846 3747,NS,6961,,www.,linkedin.com
2897,"Keystone Retaining Wall Systems, LLC",4444 W 78th St,,Minneapolis,MN,55435,8/31/2020,8/1/2003,953 897 1040,NS,6964,,www.,keystonewalls.com
2898,LB INDUSTRIAL SYSTEMS LLC,311 E. Ramsey,,San Antonio,TX,78216,8/31/2019,8/1/2003,210 344 2009,NS,6965,,www.,linkedin.com
2899,MBM ENGINEERING & INSPECTION SERVICES,1510 HARNESS OAKS CT,,HOUSTON,TX,77077,8/31/2020,8/1/2003,2812366724,SP,6968,,www.,linkedin.com
2900,PSA Engineering LLC,P. O. Box 802307,,Dallas,TX,75252,8/31/2019,8/1/2003,972-567-8239,NS,6974,,www.,psaengineering.net
2901,"R. Wayne Smith Consulting, LLC",122 North Burnet Drive,,Baytown,TX,77520,8/31/2020,8/1/2003,2814249817,SP,6977,,www.,opencorporates.com
2902,"Civil Associates, Inc.","9330 LBJ Freeway, Suite 1150",,Dallas,TX,75243,8/31/2020,8/15/2003,214 703 5151,NS,6981,,www.,civilassociates.com
2903,Factory Mutual Insurance Company DBA FM Global,Attn  Martha Hertzer,270 Central Avenue,Johnston,TX,2919,8/31/2020,8/15/2003,401-275-3000,NS,6985,,www.,fmglobal.com
2904,"GEI Consultants, Inc.",400 Unicorn Park Dr,,Woburn,MA,1801,8/31/2020,8/15/2003,7817214000,NS,6986,,www.,geiconsultants.com
2905,HORIZON CONSULTANTS INC,2230 S COMMERCE,,GONZALES,LA,70737,8/31/2019,8/15/2003,225 647 6330,NS,6987,,www.,linkedin.com
2906,"KJ Engineering, Inc.",14219 Corktree Ct.,,San Antonio,TX,78247,8/31/2019,8/15/2003,210 490 1755,NS,6992,,www.,manta.com
2907,MARK A INCE PE,160  FM 532 EAST,,GONZALES,TX,78629,8/31/2020,8/15/2003,830-672-6208,SP,6995,,www.,gonzalesinquirer.com
2908,"Sean M. McFarland, P.E. DBA McFarland Engineering",464 N Hiddenbrooke Drive,,Advance,NC,27006,8/31/2020,8/15/2003,2818137439,NS,6996,,www.,signstructures.com
2909,MONTE R LEE AND COMPANY,"525 Central Park Drive, Ste. 300",,OKLAHOMA CITY,OK,73105,8/31/2020,8/15/2003,405-842-2405,NS,6997,,www.,oklata.org
2910,Teal Engineering Services Inc.,4874 E Lone Oak Rd,,Valley View,TX,76272,8/31/2020,8/15/2003,8178324004,NS,7001,,www.,manta.com
2911,THE HARTMAN COMPANY,755 COUNTY RD 247,,GEORGETOWN,TX,78633,8/31/2020,8/15/2003,2547930120,NS,7002,,www.,hartmanco.com
2912,TRIMERIC CORPORATION,P O BOX 826,,BUDA,TX,78610,8/31/2020,8/15/2003,5122958118,NS,7005,,www.,trimeric.com
2913,WILLIAM J HOPKINS PE,34 QUINTANA DR,,GALVESTON,TX,77554,8/31/2020,8/15/2003,4097446286,SP,7007,,www.,mylife.com
2914,PK Associates LLC,7434 E McDonald Dr,,Scottsdale,AZ,85250,9/30/2020,9/24/2003,4809228854,NS,7045,,www.,pkastructural.com
2915,GP STRATEGIES CORPORATION,70 Corporate Center,11000 Broken Land Pkwy,Columbia,MD,21044,11/30/2019,11/14/2003,443-367-9608,NS,7048,,www.,gpstrategies.com
2916,"Midstream Compliance & Response Management, LLC DBA Midstream Engineering Management",71 Hallbrook Way,,Spring,TX,77389,9/30/2020,9/25/2003,713 398 7526,NS,7138,,www.,midstreamcrm.com
2917,PATTERSON & DEWAR ENGINEERS INC DBA HOOD-PATTERSON & DEWAR INC,P O BOX 2808,,NORCROSS,GA,30091,9/30/2019,9/13/2003,7704531410,NS,7149,,www.,hoodpd.com
2918,W LYNN BEASON PHD PE,9356 CR 121,,IOLA,TX,77861,10/31/2019,10/1/2003,979-696-3544,SP,7157,,www.,beasonbrackin.com
2919,"WPS Engineering, LLC",1401 Camelback, ,Leander,TX,78641,9/30/2020,9/17/2003,5125891349,SP,7158,,www.,manta.com
2920,ROGER B THOMAS PE,7617 STARNBERG LAKE DR,,CORPUS CHRISTI,TX,78413,9/30/2019,9/17/2003,3618509645,SP,7163,,www.,linkedin.com
2921,MCCURLEY ENTERPRISES INC,1941 West FM 550,,Rockwall,TX,75032,9/30/2020,9/10/2003,972 772 3259,NS,7170,,www.,mei1.org
2922,Long Engineering & Environmental Inc,410 E CHERRYWOOD,,CELINA,TX,75009,10/31/2019,10/3/2003,8179912274,NS,7178,,www.,bbb.org
2923,ARCHITECTURAL DESIGN GUILD CORP DBA ADG CORP,2710 Sutton Blvd,,St Louis,MO,63143,9/30/2019,9/10/2003,3146441234,NS,7179,,www.,linkedin.com
2924,Northwest Tower Engineering PLLC DBA Northwest Tower Engineering,503 Highland Road,,Springtown,TX,76082,9/30/2020,9/10/2003,541-915-0946,NS,7181,,www.,nwtower.net
2925,E. B. BRAUER P.E.,PO Box 270295,,CORPUS CHRISTI,TX,78427,9/30/2020,9/10/2003,626 404 4144,SP,7184,,www.,en.wikipedia.org
2926,NEXANT INC,4 Houston Center,"1331 Lamar, Ste 1575",HOUSTON,TX,77010,1/31/2020,1/9/2004,713-982-5550,NS,7192,,www.,yellowpages.com
2927,"Embry Engineering, Inc.",2044 Parkridge Ct.,,Hurst,TX,76054,11/30/2019,11/10/2003,8172339246,SP,7199,,www.,manta.com
2928,Cornerstone Natural Gas Engineering LP,616 Texas St Ste 102,,Ft. Worth,TX,76102,9/30/2019,9/10/2003,817 730 5201,NS,7203,,www.,manta.com
2929,LAZARIS ENGINEERING INC,7111 Harwin Dr Ste 267,,Houston,TX,77036,9/30/2019,9/10/2003,713 784 7009,NS,7204,,www.,manta.com
2930,SEAL DESIGN & ENGINEERING INC,6461 Lake Circle Drive,,DALLAS,TX,75214,9/30/2020,9/13/2003,2148239364,SP,7207,,www.,lexvisio.com
2931,Gary L. Smith PE,PO Box 1195,,Texarkana,AR,77504,9/30/2019,9/12/2003,903 277 1608,SP,7211,,www.,arkansas.gov
2932,NEJAT GROUP DBA GHAFAR ENGINEERING,2110 Hogan Dr,,Irving,TX,75038,9/30/2019,4/5/2004,9729779995,SP,7212,,www.,nejatgroup.com
2933,ADVANTAGE GROUP ENGINEERS INC,1527 Madison Rd. 2C,,CINCINNATI,OH,45206,9/30/2019,9/12/2003,513 396 8900,NS,7217,,www.,agengineers.com
2934,GARY DOUNSON & ASSOCIATES INC,2830 NW 41ST ST UNIT D,,GAINESVILLE,FL,32606,9/30/2019,9/12/2003,3523758593,NS,7219,,www.,dounsonassociates.com
2935,GLE ASSOCIATES INC,5405 Cypress Center Drive,Suite 110,TAMPA,FL,33609,11/30/2019,11/10/2003,8132418350,NS,7220,,www.,gleassociates.com
2936,Mendenhall Smith Structural Engineers,2580 Montessouri Street,Suite 107,Las Vegas,NV,89117,9/30/2020,9/12/2003,7023676725,NS,7222,,www.,mendenhallsmith.com
2937,SIGMA ENGINEERING SERVICES,"8554 Katy Freeway, Suite 340",,Houston,TX,77024,8/31/2020,9/12/2003,713 461 8584,NS,7229,,www.,engineeringsvc.com
2938,Alpha Construction and Engineering Corporation DBA Alpha Corporation,21351 Ridgetop Cir Ste 200,,Dulles,VA,20166,9/30/2020,9/12/2003,703-450-0800,NS,7230,,www.,alphacorporation.com
2939,Paton Engineers and Constructors,15201 East Fwy Ste 201,,Channelview,TX,77530,9/30/2020,9/13/2003,2818605900,NS,7236,,www.,patoncontrols.com
2940,"SEVERUD ASSOCIATES CONSULTING ENGINEERS, P.C.",469 SEVENTH AVENUE,SUITE 900,NEW YORK,NY,10018,9/30/2020,9/12/2003,212 986 3700,NS,7238,,www.,severud.com
2941,"OKM ENGINEERING, INC.",112 S MADISON AVE,,DALLAS,TX,75208,9/30/2019,9/30/2003,214 941 9412,SP,7241,,www.,bbb.org
2942,DAVID E HOBZA III PE,1509 Dalton Circle,,Edmond,OK,73034,9/30/2020,9/25/2003,4055370849,SP,7243,,www.,linkedin.com
2943,Gary S Speer DBA Speer Consulting,18106 Apache Springs Drive,,San Antonio,TX,78259,9/30/2020,9/13/2003,2103419452,SP,7246,,www.,linkedin.com
2944,C&S Engineers Inc DBA Calocerinos & Spina Engineers,499 Col. Eileen Collins Blvd,,Syracuse,NY,13212,9/30/2019,9/13/2003,315 455 2000,NS,7247,,www.,cscos.com
2945,Geotech Foundation Company ñ West,214 SE WALNUT ST,,HILLSBORO,OR,97123,9/30/2020,9/13/2003,503-640-1340,NS,7251,,www.,gtfcwest.com
2946,H F LENZ COMPANY,1407 SCALP AVE,,JOHNSTOWN,PA,15904,9/30/2019,9/13/2003,8142699300,NS,7252,,www.,hflenz.com
2947,Paul A. Wilson PE,14861 S.P.I.D. Unit-111,,Corpus Christi,TX,78418,9/30/2019,9/19/2003,361-537-9999,SP,7260,,www.,linkedin.com
2948,"Robert E. DeOtte, Jr. - Consulting Engineer",161 T Anchor View,,Canyon,TX,79015,10/31/2019,10/8/2003,806-656-0314,SP,7263,,www.,dnb.com
2949,Technical Services,703 East 24th St,,Houston,TX,77008,9/30/2020,9/19/2003,7138694178,SP,7264,,www.,ttsi.cc
2950,FARGO CONSULTANTS INC,2324 Fabens Road,,Dallas,TX,75229,9/30/2019,9/19/2003,214 352 4100,NS,7270,,www.,fargotexas.com
2951,KEYSTONE ENGINEERING INC,1100 West Causeway Approach,,Mandeville,LA,70471,9/30/2020,9/19/2003,985-626-4024,NS,7272,,www.,keystoneengr.com
2952,"IRISNDT, Corp.",1115 W 41st Street,,Tulsa,OK,74107,9/30/2019,9/19/2003,713 722 7177,NS,7273,,www.,irisndt.com
2953,"Sebesta, Inc.","200 S Park Road, Suite 350",,Hollywood,FL,33021,9/30/2020,9/19/2003,954-613-6731,NS,7276,,www.,linkedin.com
2954,Tomas Gonzalez DBA Gonzalez HVAC Engineering,14034 Ashland Landing,,Cypress,TX,77429,9/30/2019,9/30/2003,281 813 6699,SP,7279,,www.,linkedin.com
2955,"Harris Engineering Real Estate Inspections, Inc. DBA Harris Engineering",5006 Cherry Ridge,,Richmond,TX,77406-9178,9/30/2019,9/19/2003,281 342 9944,SP,7281,,www.,harris-engineering.net
2956,HARRY ROWELL COMPANY LLC,2430 SQUIRE PLACE STE 2,,FARMER BRANCH,TX,75234,9/30/2019,9/19/2003,9722475533,NS,7282,,www.,porch.com
2957,"FISHER & ARNOLD, INC.",9180 CRESTWYN HILLS DR,,MEMPHIS,TN,38125,9/30/2019,9/19/2003,901-748-1811,NS,7287,,www.,fisherarnold.com
2958,HARDY ENGINEERING INC,P O BOX 708,,TRUSSVILLE,AL,35173,9/30/2019,9/19/2003,205 655 1427,NS,7288,,www.,hardy-engineering.com
2959,LESLIE P ANTALFFY,11946 SUMMERDALE DR,,HOUSTON,TX,77077,10/31/2019,10/1/2003,281 496 0977,SP,7289,,www.,24-7pressrelease.com
2960,LOBSINGER & POTTS STRUCTURAL ENGINEERING INC,"1723 e. southlake blvd, suite 200",,southlake,TX,76092,10/31/2019,10/30/2003,8174889933,NS,7290,,www.,lpse.net
2961,MEA CONSULTING ENGINEERS INC,13771 EAST RICE PL,,AURORA,CO,80015-1057,9/30/2019,9/19/2003,7208705630,NS,7291,,www.,meacei.com
2962,Martin Y Hsu PE CVS & Associates Inc,9289 Mira Linda Road,,Las Vegas,NV,89148,9/30/2020,9/19/2003,2142234139,SP,7292,,www.,opencorporates.com
2963,PATRELL ENGINEERING GROUP INC,751 SUNNY GROVE LN,,GLENDORA,CA,91741,9/30/2019,9/19/2003,6263354362,NS,7293,,www.,patrell.com
2964,"BNSF Logistics, LLC","1600 Lakeside Parkway, Ste. 100",,Flower Mound,TX,75028,9/30/2020,9/22/2003,8177725486,NS,7294,,www.,bnsflogistics.com
2965,AL BAXTER PE,4223 Pirates Beach,4223 Pirates Beach,GALVESTON,TX,77554,9/30/2019,9/25/2003,409.737.1253,SP,7297,,www.,galveston.com
2966,CONTROL INTEGRATORS,P O BOX 713,,FREDERICKSBURG,TX,78624,10/31/2019,10/8/2003,281-744-4634,SP,7299,,www.,manta.com
2967,"Jeff Noble, P.E.",1104 Westwood Dr,,Henderson,TX,75652,10/31/2019,10/1/2003,903-646-4736,SP,7308,,www.,linkedin.com
2968,KIRST KOSMOSKI INC,"2400 Augusta Drive, Suite 405",,Houston,TX,77057,9/30/2020,9/24/2003,832-242-7200,NS,7309,,www.,kirstkosmoski.com
2969,"Speesoil, Inc.",5600 Star View Dr.,,El Paso,TX,79912,9/30/2020,9/24/2003,9159211314,NS,7312,,www.,speesoil.com
2970,TGC Engineers Ltd DBA Texas Gulf Coast Engineers,2900 Woodridge #240,,Houston,TX,77087,9/30/2020,9/24/2003,713 477 8682,NS,7313,,www.,linkedin.com
2971,DENNIS L O'NEAL PHD PE,1201 Waverly St.,,Hewitt,TX,76643,12/31/2019,12/1/2003,2542246148,SP,7316,,www.,ecs.baylor.edu
2972,"SMBH, Inc.",1166 Dublin Rd #200,,Columbus,OH,43215,9/30/2019,9/25/2003,614 481 9800,NS,7317,,www.,smbhinc.com
2973,BECKWITH ELECTRONIC ENGINEERING COMPANY,5050 BECKWITH BLVD,,SAN ANTONIO,TX,78249,9/30/2020,9/30/2003,210 699 6441,NS,7320,,www.,beec.com
2974,Hopper Engineering Associates,300 Vista Del Mar,,Redondo Beach,CA,90277,9/30/2019,9/30/2003,310 373 5573,NS,7325,,www.,hopperengineering.com
2975,"Venegas Engineering Management and Construction, Inc. DBA VEMAC, Inc.",1919 E. Rio Grande Ave.,Suite 101,El Paso,TX,79902,12/31/2019,12/1/2003,9155661911,NS,7329,,www.,vemac.us
2976,AUTOMATION SUPPLY & ENGINEERING INC,8809 Fairbanks N Houston Rd,,Houston,TX,77064,10/31/2019,10/1/2003,8323287806,NS,7330,,www.,automationse.com
2977,AFLOTECH LP,4815 SCR 1065,,MIDLAND,TX,79706,11/30/2019,11/14/2003,432-559-7035,SP,7336,,www.,corporationwiki.com
2978,BAE Systems Electronic Systems DBA Survivability and Targeting Solutions,BAE Systems,"6500 Tracor Ln, ATX28025",Austin,TX,78725,10/31/2019,10/3/2003,5129292454,NS,7337,,www.,baesystems.com
2979,JFC ENGINEERING PLLC,11230 Huggins Dr.,,Houston,TX,77035,10/31/2019,10/8/2003,7138287940,NS,7340,,www.,linkedin.com
2980,JOHN B RASCHKE,225 Bold Sundown,,Liberty Hill,TX,78642,10/31/2019,10/27/2003,3256475730,SP,7341,,www.,beenverified.com
2981,LAURIE S BEU CONSULTING,12449 LOS INDIOS TRAIL,,AUSTIN,TX,78729,12/31/2019,12/1/2003,512-351-3982,SP,7344,,www.,linkedin.com
2982,WALTER A INKOFER PE,4103 ELDERWOOD,,SEABROOK,TX,77586,12/31/2019,12/1/2003,281-326-1262,SP,7348,,www.,city-data.com
2983,AMERICAN CIVIL ENGINEERING SERVICES LP DBA ACES,P O BOX 3220,,CONROE,TX,77305,10/31/2019,10/14/2003,936 760 3260,NS,7349,,www.,americances.com
2984,"cep3 consultants, llc",922 IVORY RIDGE LN,,HOUSTON,TX,77094,10/31/2019,10/14/2003,281-221-2728,SP,7350,,www.,start.cortera.com
2985,Enclad Structures Inc,320 Hidden Lakes Drive,,Prosper,TX,75078,10/31/2019,10/14/2003,4695562497,SP,7351,,www.,porch.com
2986,HUGGINS ENGINEERING,23 Crown Place,,Richardson,TX,75080,11/30/2019,11/10/2003,903-571-5131,SP,7353,,www.,acectx.site-ym.com
2987,"MOLNAR JORDAN & ASSOCIATES, INC.",10927 CRABAPPLE RD,,ROSWELL,GA,30075,10/31/2019,10/14/2003,770 992 5077,NS,7357,,www.,mojoengrs.com
2988,Realtime Utility Engineers Inc,2908 Marketplace Drive,,Fitchburg,WI,53719,11/30/2019,11/10/2003,800-297-1478,NS,7359,,www.,realtimeutilityengineers.com
2989,Tait Pitkin Sports Engineers PLLC,917 Yellowstone Dr,,Taylor,TX,76574,10/31/2019,10/14/2003,5127754328,SP,7361,,www.,bestcompanytexas.com
2990,"TURK ENGINEERING CORP DBA JO ANN TURK, PE",P O BOX 264,,Weatherford,TX,76086-0264,10/31/2019,10/14/2003,817 599 8699,SP,7362,,www.,beenverified.com
2991,MONROE & NEWELL ENGINEERS INC,"1400 Glenarm Pl., Suite 101",,Denver,CO,80202,10/31/2019,10/27/2003,3036234927,NS,7363,,www.,monroe-newell.com
2992,"MAIDA ENGINEERING, INC.",1300 CORY DR,,FT. WASHINGTON,PA,19034,10/31/2019,10/14/2003,215 542 8700,NS,7366,,www.,bloomberg.com
2993,"MSI Engineers DBA Merlin Services, Inc.",12708 Pelican Blvd,,Willis,TX,77318,10/31/2019,10/27/2003,936-701-2734,NS,7368,,www.,msiengineers.com
2994,Nigel Nixon & Partners Inc,3524 Cottonwood Springs Dr,,The Colony,TX,75056,10/31/2019,10/14/2003,972 624 8817,SP,7369,,www.,nnp-engineers.com
2995,YUK-LUN LAM PE,4004 ALADDIN DR,,PLANO,TX,75093,10/31/2019,10/27/2003,9725967055,SP,7372,,www.,mylife.com
2996,AMERICAN CAST IRON PIPE COMPANY,1501 31ST AVE N,,BIRMINGHAM,AL,35207,10/31/2019,10/27/2003,2053258928,NS,7375,,www.,american-usa.com
2997,ELLISON ENGINEERING INC,14023 shannon marie lane,,HOUSTON,TX,77077-1458,10/31/2019,10/27/2003,713-398-5445,SP,7377,,www.,manta.com
2998,KALSI ENGINEERING INC,745 PARK TWO DR,,SUGAR LAND,TX,77478,10/31/2019,10/27/2003,2812406500,NS,7380,,www.,kalsi.com
2999,"Lake Engineers and Constructors, Inc.",4210 Cortina Dr.,,Austin,TX,78749,11/30/2019,11/10/2003,512 292 1830,SP,7382,,www.,m.yelp.com
3000,Quebedeaux Engineering Services LLC,17451 Jefferson Hwy Ste B,,Baton Rouge,LA,70817,11/30/2019,11/14/2003,225 751 5102,NS,7384,,www.,quebedeauxengineering.com
3001,MICHAEL CUMMINGS PE,1801 GATEWAY STE 101,,RICHARDSON,TX,75080,11/30/2019,11/10/2003,972-644-2800,SP,7386,,www.,linkedin.com
3002,SHENBERGER & ASSOCIATES INC,8227 BRECKSVILLE RD,,BRECKSVILLE,OH,44141,10/31/2019,10/27/2003,4405263100,NS,7387,,www.,shenberger.net
3003,STRUCTURAL DESIGN INC,20 MANSELL CT STE 350-A,,ROSWELL,GA,30076,10/31/2019,10/27/2003,7706421811,NS,7390,,www.,sdiengineering.net
3004,TEXAS CATTLE FEEDERS ASSOCIATION,5501 I-40 WEST,,AMARILLO,TX,79106,10/31/2019,10/27/2003,8063583681,NS,7391,,www.,tcfa.org
3005,ECO-Holdings LLC DBA ECO-Holdings LLC TexasEngineer,4010 Blue Bonnet Blvd Ste 114,,Houston,TX,77025,11/30/2019,11/10/2003,713 377 4209,NS,7395,,www.,BADQUERY
3006,ISBON ENGINEERING LLC DBA ISBON ENGINEERING & ASSOCIATES,c/o ISBON ENGINEERING LLC,P O BOX 13184,ARLINGTON,TX,76094,12/31/2019,12/19/2003,817-794-0770,NS,7397,,www.,BADQUERY
3007,J E Engineering & Inspections Inc,21822 Juniper Wood Lane,,Richmond,TX,77469,11/30/2019,11/10/2003,2816307971,SP,7398,,www.,BADQUERY
3008,"inoLECT, LLC DBA inoLECT",9330 N Interstate Drive,,Baton Rouge,LA,70809,11/30/2019,11/10/2003,225 751 7535,NS,7401,,www.,BADQUERY
3009,PARK ENVIRONMENTAL EQUIPMENT LTD,P O BOX 41859,,HOUSTON,TX,77241-1859,11/30/2019,11/10/2003,713 937 7602,NS,7403,,www.,BADQUERY
3010,HILL COUNTRY ENGINEERING,PO BOX 39,,BURNET,TX,78611,11/30/2019,11/21/2003,830-798-7317,SP,7409,,www.,BADQUERY
3011,"Automation Nation, Inc",1700 Gazin St,,Houston,TX,77020,1/31/2020,1/2/2004,713 675 4999,NS,7411,,www.,BADQUERY
3012,BEACON ENGINEERING AND ENVIRONMENTAL INC,13911 Panola Pointe,,Cypress,TX,77429,11/30/2019,11/10/2003,8326518638,NS,7412,,www.,BADQUERY
3013,Halliburton Energy Services Inc,Attn Corporate Licensing (J437E),3000 N. Sam Houston Parkway E.,Houston,TX,77032-3219,12/31/2019,12/1/2003,7138394592,NS,7413,,www.,BADQUERY
3014,Landmark Graphics Corporation,Attn  Corporate Licensing  (J437E),3000 N. Sam Houston Parkway E,Houston,TX,77032-3219,11/30/2019,11/10/2003,7138394592,NS,7415,,www.,BADQUERY
3015,BSA LIFESTRUCTURES INC,BSA LifeStructures Inc,9365 COUNSELORS ROW STE. 300,INDIANAPOLIS,IN,46240-1479,12/31/2019,12/1/2003,3178197878,NS,7421,,www.,BADQUERY
3016,CHILDRESS ENGINEERING SERVICES INC,1701 N Collins Blvd,Suite 3000,RICHARDSON,TX,75080,11/30/2019,11/14/2003,2144516630,NS,7422,,www.,BADQUERY
3017,"Ford Audio-Video Systems, LLC",4800 West I-40 Service Rd,,Oklahoma City,OK,73128,2/29/2020,2/27/2004,405 946 9966,NS,7425,,www.,BADQUERY
3018,"Mott MacDonald, LLC",Attn:  Legal Dept,111 Wood Avenue South,Iselin,NJ,08830-4112,5/31/2020,5/25/2004,973 379-3400,NS,7429,,www.,BADQUERY
3019,MEGA CONSULTANTS,2015 WEST INDIES,,HOUSTON,TX,77058,11/30/2019,11/14/2003,281-335-1219,SP,7435,,www.,BADQUERY
3020,"SNOWDEN ON-SITE, INC.",10908 Ranch Road 2222,,AUSTIN,TX,78730-1103,12/31/2019,12/1/2003,512 338 1804,NS,7437,,www.,BADQUERY
3021,DIGITAL ENGINEERING & IMAGING INC,527 W ESPLANADE AVE STE 200,,KENNER,LA,70062,11/30/2019,11/21/2003,5044686129,NS,7441,,www.,BADQUERY
